HHID,s04_start_time,s04q01,s04q02,s04q03,s04q04,s04q05,s04q06,s04q07,s04q08,s04q08_oth,s04q16,s04q19a,s04q19b,s04q19c,s04q19d,s04q20,s04q21,s04q26,s04q27a,s04q27b,s04q27c,s04q27d,s04q27e,s04q27f,s04q27g,s04q28,s04q28_oth,s04q29a,s04q29a_UM,s04q29b,s04q29b_UM,s04q30,s04_end_time
ddb23ac9c2954e659f55363bd45d1ab8,2019-10-15T13:26:00,1,48,1,Wood or logs,Fibrous cement,Cement/Brick/Stone,Solar,Bottled water,,25000,Pour flush (or flush) to septic tank or pit,No,"No, never pump/empty",,Nothing,Nothing,Liquefied petroleum gas LPG,Did not spend anything,22000,Did not spend anything,Did not spend anything,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,160000,RIEL,Nothing,2019-10-16T17:24:08
ddbd52c82a4b4ef69def13112adfd022,2019-10-15T08:24:40,1,120,3,Wood or logs,Tiles,Wooden planks,Publicly-provided electricity/City power,Tanker-truck,,120000,None,,,,Nothing,Nothing,Firewood,17000,Did not spend anything,20000,20000,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,400000,RIEL,Nothing,2019-10-15T08:31:38
ddf7077337ce4a39ad045ac433460480,2019-12-09T08:19:39,1,63,1,"Concrete, brick, stone",Galvanized iron or aluminium or other metal sheets,Wooden planks,Publicly-provided electricity/City power,"Tube Well, Borehole",,not buying water source,Pour flush (or flush) to elsewhere (i.e. not a sewer or pit/tank),No,"No, never pump/empty",,Nothing,Nothing,Firewood,55000,Did not spend anything,Did not spend anything,30000,20000,Did not spend anything,Did not spend anything,Owned by the household,,,,400000,RIEL,Nothing,2019-12-09T08:26:02
ddf8fa191d464bbaaf20af0eb34926c7,2019-12-13T09:25:28,1,72,3,Wood or logs,Tiles,Cement/Brick/Stone,Publicly-provided electricity/City power,Piped into dwelling,,20000,Pour flush (or flush) to septic tank or pit,No,"No, never pump/empty",,Nothing,Nothing,Liquefied petroleum gas LPG,20000,45000,Did not spend anything,Did not spend anything,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,200000,RIEL,Nothing,2019-12-13T09:49:33
ddfc86d10c724e1b963d3b4df73da7b1,2019-10-10T11:45:01,1,86,2,"Concrete, brick, stone",Galvanized iron or aluminium or other metal sheets,Ceramic tiles,Publicly-provided electricity/City power,Piped into dwelling,,22500,Pour flush (or flush connected to sewerage,No,"No, never pump/empty",,2250,4000,Liquefied petroleum gas LPG,200000,20000,Did not spend anything,Did not spend anything,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,200,USD,Nothing,2019-10-10T11:48:35
de4ae6b12cb94b84a03e9d5cb8220e43,2019-12-08T14:12:10,1,120,4,"Concrete, brick, stone",Fibrous cement,Ceramic tiles,Publicly-provided electricity/City power,Piped into dwelling,,60000,Pour flush (or flush connected to sewerage,No,"No, never pump/empty",,Nothing,Nothing,Liquefied petroleum gas LPG,150000,50000,Did not spend anything,Did not spend anything,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,500,USD,Nothing,2019-12-08T14:18:00
de6f0d8d4da346d58276561fd47814cd,2019-10-09T09:44:53,1,48,1,Wood or logs,Galvanized iron or aluminium or other metal sheets,Wooden planks,Battery,"Surface water (river, stream, dam, lakes, ponds, streams, canals, and irrigeation channels)",,not buying water source,None,,,,Nothing,Nothing,Firewood,Did not spend anything,Did not spend anything,Did not spend anything,30000,Did not spend anything,8000,Did not spend anything,Owned by the household,,,,100000,RIEL,Nothing,2019-10-09T09:51:42
de9c948abb8a4551bc3fd39c67f28bca,2019-11-15T08:27:02,1,20,0,Galvanized iron or aluminium or other metal sheets,Galvanized iron or aluminium or other metal sheets,Wooden planks,Publicly-provided electricity/City power,Bottled water,,20000,None,,,,Nothing,Nothing,Firewood,7700,Did not spend anything,Did not spend anything,25000,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,200000,RIEL,30000,2019-11-15T08:31:22
dea350c90a4346408666d2813f4e84c2,2019-12-29T18:36:21,1,35,2,"Concrete, brick, stone",Galvanized iron or aluminium or other metal sheets,Ceramic tiles,Publicly-provided electricity/City power,"Surface water (river, stream, dam, lakes, ponds, streams, canals, and irrigeation channels)",,10000,Pour flush (or flush) to septic tank or pit,No,"No, never pump/empty",,Nothing,Nothing,Liquefied petroleum gas LPG,20000,27500,Did not spend anything,Did not spend anything,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,100000,RIEL,Nothing,2019-12-29T18:40:00
df27172cbc20463c816c57d7dc76724b,2019-10-09T08:22:17,1,42,2,Wood or logs,Fibrous cement,"Earth, clay",Publicly-provided electricity/City power,"Tube Well, Borehole",,not buying water source,Pour flush (or flush) to septic tank or pit,No,Don't know,,Nothing,Nothing,Firewood,5000,Did not spend anything,Did not spend anything,90000,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,50000,RIEL,Nothing,2019-10-09T08:30:01
df65fffc80694015b21a5c4a21c1f7a0,2019-12-08T13:11:03,1,54,2,"Concrete, brick, stone",Fibrous cement,Ceramic tiles,Publicly-provided electricity/City power,Public tap / standpipe,,30000,Pour flush (or flush connected to sewerage,No,"No, never pump/empty",,Nothing,20000,Liquefied petroleum gas LPG,19500,60000,Did not spend anything,Did not spend anything,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,300,USD,Nothing,2019-12-08T13:33:50
df69624cbc1b484da98eaa7ccc308389,2019-10-23T13:46:44,1,56,1,Wood or logs,Galvanized iron or aluminium or other metal sheets,Wooden planks,Solar,"Tube Well, Borehole",,not buying water source,None,,,,Nothing,Nothing,Firewood,Did not spend anything,Did not spend anything,Did not spend anything,42000,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,95000,RIEL,Nothing,2019-10-23T01:58:11
dfafebd3dc2843778416baefe34eb377,2019-10-16T14:35:56,1,35,1,Galvanized iron or aluminium or other metal sheets,Tiles,Wooden planks,Publicly-provided electricity/City power,"Tube Well, Borehole",,5000,Pour flush (or flush) to septic tank or pit,Yes,"No, never pump/empty",,Nothing,Nothing,Firewood,2000,Did not spend anything,Did not spend anything,10000,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,200000,RIEL,Nothing,2019-10-16T14:40:43
dfc342825cbc44a190b27a162c1f1c7f,2019-11-22T08:09:11,1,60,2,"Concrete, brick, stone",Fibrous cement,Ceramic tiles,Publicly-provided electricity/City power,Bottled water,,32000,Pour flush (or flush connected to sewerage,No,"No, never pump/empty",,Nothing,Nothing,Liquefied petroleum gas LPG,10000,20000,Did not spend anything,10000,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,400000,RIEL,3200000,2019-11-22T08:19:52
dfe4875984a44cab90e3f0cc9d8d7a4a,2019-12-15T08:13:14,1,63,1,Wood or logs,Tiles,Wooden planks,Publicly-provided electricity/City power,"Tube Well, Borehole",,not buying water source,None,,,,Nothing,Nothing,Firewood,10000,Did not spend anything,Did not spend anything,30000,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,200000,RIEL,Nothing,2019-12-15T08:15:40
e009e94beac646cea340af6542dbf18f,2019-12-27T08:45:33,1,6,1,"Bamboo, Thatch/leaves, Grass",Thatch/leaves/grass,Bamboo strips,Solar,"Surface water (river, stream, dam, lakes, ponds, streams, canals, and irrigeation channels)",,not buying water source,None,,,,Nothing,Nothing,Firewood,Did not spend anything,Did not spend anything,Did not spend anything,20000,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,20000,RIEL,Nothing,2019-12-27T08:50:13
e0645b713615407d8a1bb6d137663059,2019-12-29T09:14:28,1,56,1,Wood or logs,Tiles,Wooden planks,Publicly-provided electricity/City power,"Piped into compound, yard or plot",,12000,None,,,,Nothing,Nothing,Firewood,3000,Did not spend anything,Did not spend anything,3000,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,160000,RIEL,Nothing,2019-12-29T09:20:36
e086195265b2426a88e7264995ecd5da,2019-12-27T08:38:11,1,96,1,Wood or logs,Tiles,"Parquet, polished wood",Solar,"Tube Well, Borehole",,not buying water source,None,,,,Nothing,Nothing,Liquefied petroleum gas LPG,Did not spend anything,40000,Did not spend anything,Did not spend anything,Did not spend anything,Did not spend anything,800000,Owned by the household,,,,400000,RIEL,4000000,2019-12-27T08:43:40
e0c2fb3e50f64faa8c8ffd04494aa64d,2019-10-09T15:39:44,1,44,2,"Concrete, brick, stone",Concrete,Ceramic tiles,Publicly-provided electricity/City power,Piped into dwelling,,30000,Pour flush (or flush connected to sewerage,No,"No, never pump/empty",,Nothing,11000,Liquefied petroleum gas LPG,150000,30000,Did not spend anything,Did not spend anything,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,500,USD,Nothing,2019-10-09T15:47:43
e10e8ae0f89649718c09c480f6474bb8,2019-12-07T08:34:09,1,40,1,"Bamboo, Thatch/leaves, Grass",Galvanized iron or aluminium or other metal sheets,Wooden planks,Publicly-provided electricity/City power,Unprotected well,,not buying water source,Pour flush (or flush) to septic tank or pit,No,"No, never pump/empty",,Nothing,Nothing,Firewood,15000,Did not spend anything,Did not spend anything,40000,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,200000,RIEL,Nothing,2019-12-07T08:39:20
e11fcb1704be498d9fe0fe16497383b1,2019-12-08T08:41:25,1,20,0,Wood or logs,Galvanized iron or aluminium or other metal sheets,"Earth, clay",Battery,"Tube Well, Borehole",,not buying water source,None,,,,Nothing,Nothing,Firewood,Did not spend anything,Did not spend anything,Did not spend anything,50000,Did not spend anything,8000,Did not spend anything,Owned by the household,,,,50000,RIEL,Nothing,2019-12-08T08:45:09
e122dc1bd79f4ff19c34f83fb6ea8f17,2019-11-08T09:38:29,1,25,1,Wood or logs,Galvanized iron or aluminium or other metal sheets,Wooden planks,Battery,"Tube Well, Borehole",,not buying water source,None,,,,Nothing,Nothing,Firewood,Did not spend anything,Did not spend anything,Did not spend anything,10000,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,50000,RIEL,Nothing,2019-11-08T12:07:12
e1799f1788784bc9bff30d3da5afcac9,2019-12-06T14:09:52,1,20,1,Galvanized iron or aluminium or other metal sheets,Galvanized iron or aluminium or other metal sheets,Bamboo strips,Publicly-provided electricity/City power,"Piped into compound, yard or plot",,49000,Pour flush (or flush) to septic tank or pit,No,"No, never pump/empty",,Nothing,Nothing,Liquefied petroleum gas LPG,47620,10000,Did not spend anything,12000,7500,Did not spend anything,Did not spend anything,Owned by the household,,,,40,USD,Nothing,2019-12-06T14:15:51
e1b738dad9424323a0e3130594a4979d,2019-10-11T08:57:21,1,24,1,Galvanized iron or aluminium or other metal sheets,Galvanized iron or aluminium or other metal sheets,Cement/Brick/Stone,Battery,Bottled water,,20000,Pour flush (or flush) to septic tank or pit,Yes,"No, never pump/empty",,Nothing,Nothing,Firewood,Did not spend anything,Did not spend anything,Did not spend anything,30000,10000,25000,Did not spend anything,Owned by the household,,,,150000,RIEL,Nothing,2019-10-11T09:20:00
e1e91a06d8ff456899ae4740b9f45230,2019-10-16T15:27:26,1,56,1,Wood or logs,Tiles,Wooden planks,Solar,"Tube Well, Borehole",,17500,Pour flush (or flush) to septic tank or pit,No,"No, never pump/empty",,Nothing,Nothing,Liquefied petroleum gas LPG,Did not spend anything,60000,Did not spend anything,Did not spend anything,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,400000,RIEL,1800000,2019-10-16T15:35:33
e1eef0abf0eb463396eed37f6b99cee6,2019-11-08T07:44:05,1,20,1,Wood or logs,Galvanized iron or aluminium or other metal sheets,Cement/Brick/Stone,Publicly-provided electricity/City power,"Tube Well, Borehole",,not buying water source,Pour flush (or flush) to septic tank or pit,No,"No, never pump/empty",,Nothing,Nothing,Firewood,12000,Did not spend anything,Did not spend anything,23000,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,80000,RIEL,200000,2019-11-08T07:46:20
e22cb25becd649d48ea0a72529f7d08b,2019-11-10T09:24:19,1,24,1,Wood or logs,Galvanized iron or aluminium or other metal sheets,Wooden planks,Publicly-provided electricity/City power,Protected well,,not buying water source,Pour flush (or flush) to septic tank or pit,No,"No, never pump/empty",,Nothing,Nothing,Firewood,60000,Did not spend anything,Did not spend anything,13000,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,60000,RIEL,Nothing,2019-11-10T09:28:09
e23493e482e44c1abcd9033566edac90,2019-11-07T15:03:43,1,64,3,"Concrete, brick, stone",Galvanized iron or aluminium or other metal sheets,Ceramic tiles,Publicly-provided electricity/City power,Bottled water,,23000,Pour flush (or flush connected to sewerage,No,"No, never pump/empty",,2300,4000,Liquefied petroleum gas LPG,112000,45000,Did not spend anything,Did not spend anything,Did not spend anything,Did not spend anything,Did not spend anything,Rented,,800000,RIEL,,,Nothing,2019-11-07T15:07:49
e24a9040b1da4fcd8a333b193912c6da,2019-11-20T09:46:04,1,30,1,Galvanized iron or aluminium or other metal sheets,Galvanized iron or aluminium or other metal sheets,"Parquet, polished wood",Publicly-provided electricity/City power,Rainwater collection,,6000,Pour flush (or flush connected to sewerage,Yes,"No, never pump/empty",,Nothing,Nothing,Firewood,15000,Did not spend anything,Did not spend anything,Did not spend anything,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,70000,RIEL,Nothing,2019-11-20T09:51:54
e274e44787ad4412b2c4e05185ab46f9,2019-10-15T18:09:46,1,45,1,Galvanized iron or aluminium or other metal sheets,Fibrous cement,"Earth, clay",Solar,Bottled water,,not buying water source,None,,,,Nothing,Nothing,Liquefied petroleum gas LPG,Did not spend anything,15000,Did not spend anything,15000,25000,Did not spend anything,Did not spend anything,Owned by the household,,,,100000,RIEL,Nothing,2019-10-15T18:18:03
e2993d24f8d747bdb24c00447c831ae0,2019-12-07T11:30:42,1,28,2,"Concrete, brick, stone",Galvanized iron or aluminium or other metal sheets,Cement/Brick/Stone,Publicly-provided electricity/City power,"Surface water (river, stream, dam, lakes, ponds, streams, canals, and irrigeation channels)",,28000,None,,,,Nothing,Nothing,Firewood,25000,Did not spend anything,Did not spend anything,20000,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,140000,RIEL,Nothing,2019-12-07T11:33:58
e29e9c0fc9634d08887950e65c3fc678,2019-11-21T10:07:13,1,24,1,Wood or logs,Galvanized iron or aluminium or other metal sheets,Wooden planks,Battery,Rainwater collection,,not buying water source,None,,,,Nothing,Nothing,Firewood,Did not spend anything,Did not spend anything,Did not spend anything,20000,Did not spend anything,6000,Did not spend anything,Owned by the household,,,,80000,RIEL,Nothing,2019-11-21T10:11:40
e2a4b61a55fb45f4acdb678c13869a0b,2019-11-27T09:43:57,1,35,1,Wood or logs,Galvanized iron or aluminium or other metal sheets,Wooden planks,Publicly-provided electricity/City power,"Surface water (river, stream, dam, lakes, ponds, streams, canals, and irrigeation channels)",,not buying water source,Pour flush (or flush) to septic tank or pit,No,"No, never pump/empty",,Nothing,Nothing,Firewood,40000,39000,Did not spend anything,60000,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,80000,RIEL,40000,2019-11-27T09:47:01
e2ab486c7d81447eab3f7b0ed9b06d04,2019-11-27T15:54:43,1,35,1,Galvanized iron or aluminium or other metal sheets,Galvanized iron or aluminium or other metal sheets,Wooden planks,Publicly-provided electricity/City power,Protected well,,not buying water source,Pour flush (or flush) to septic tank or pit,No,"No, never pump/empty",,Nothing,Nothing,Firewood,30000,Did not spend anything,Did not spend anything,100000,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,60000,RIEL,40000,2019-11-27T15:56:52
