HHID,PID,s11_start_time,s11q01a,s11q01b,s11q02,s11q03,s11q04,s11q05,s11q06,s11q07,s11q08,s11q09a,s11q09a_oth,s11q09b,s11q10,s11q11__1,s11q11__2,s11q11__3,s11q12,s11q13,s11q14,s11q15a,s11q15b,s11q16a,s11q16b,s11q16c,s11q16d,s11q16e,s11q16f,s11q16g,s11q16h,s11q17a,s11_end_time
da37035704534fd7821e2206af31bfca,1,2019-12-29T11:06:00,Yes,,No,No,No,,,,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-29T11:06:24
da37035704534fd7821e2206af31bfca,2,2019-12-29T11:06:38,Yes,,Yes,Yes,Yes,5,Class five completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-29T11:07:16
da37035704534fd7821e2206af31bfca,3,2019-12-29T11:07:49,Yes,,Yes,Yes,Yes,16,"Bachelor degree (B.A., BSc, etc.)",No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-29T11:10:00
daaa880fb73a4c52bbba629319927902,1,2019-11-17T10:20:40,Yes,,Yes,Yes,Yes,3,Class three completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-17T10:21:15
daaa880fb73a4c52bbba629319927902,2,2019-11-17T11:06:09,Yes,,Yes,Yes,Yes,3,Class three completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-17T11:06:38
daaa880fb73a4c52bbba629319927902,3,2019-11-17T10:35:18,No,1,Yes,Yes,Yes,4,Class four completed,Yes,Class five,,,Public,Yes,,,,Yes,Yes,Foreign Languages,Yes,Class five,1560000,1560000,25000,50000,No expenses / Don't Know,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-11-17T10:40:03
daaa880fb73a4c52bbba629319927902,4,2019-11-17T10:42:02,No,1,Yes,Yes,Yes,3,Class three completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-17T10:42:38
daaa880fb73a4c52bbba629319927902,5,2019-11-17T10:54:27,No,1,Yes,Yes,Yes,7,Class seven completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-17T10:55:27
daefcf28b9114103a8ec56a34e465588,1,2019-10-24T10:10:05,Yes,,Yes,Yes,Yes,7,Lower education certificate (diploma),No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-24T10:13:18
daefcf28b9114103a8ec56a34e465588,2,2019-10-23T16:36:50,Yes,,No,No,Yes,1,No class completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-23T16:39:14
daefcf28b9114103a8ec56a34e465588,4,2019-10-27T10:51:03,Yes,,Yes,Yes,Yes,8,Class eight completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-27T10:51:41
daefcf28b9114103a8ec56a34e465588,5,2019-10-27T12:02:22,Yes,,Yes,Yes,Yes,5,Class five completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-27T12:06:28
daefcf28b9114103a8ec56a34e465588,6,2019-10-24T12:01:15,Yes,,Yes,Yes,Yes,7,Class seven completed,Yes,Class eight,,,Public,Yes,,,,Yes,Yes,Foreign Languages,Yes,Class seven,580000,412500,34000,98000,No expenses / Don't Know,No expenses / Don't Know,7000,,ALONE,2019-10-24T12:17:01
daefcf28b9114103a8ec56a34e465588,7,2019-10-24T10:19:13,Yes,,No,No,No,,,,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-24T10:20:50
daefcf28b9114103a8ec56a34e465588,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
daefcf28b9114103a8ec56a34e465588,12,2019-10-24T11:38:10,Yes,,No,No,Yes,1,Class one completed,Yes,Class one,,,Public,No,,,,No,,,No,,,,,,,,,,ALONE,2019-10-24T11:42:17
daefcf28b9114103a8ec56a34e465588,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db0f8ff8e0424b02ba3deca5b40b0a42,1,2019-11-09T13:54:44,Yes,,Yes,Yes,Yes,4,Class four completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-09T13:55:50
db0f8ff8e0424b02ba3deca5b40b0a42,2,2019-11-09T15:36:54,Yes,,Yes,No,Yes,2,Class one completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-09T15:37:54
db0f8ff8e0424b02ba3deca5b40b0a42,3,2019-11-09T14:57:29,No,1,Yes,Yes,Yes,13,Class ten completed,Yes,Class eleven,,,Private,No,,,,Yes,No,,Yes,Class ten,2268000,No expenses / Don't Know,82000,40000,320000,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-11-09T15:14:19
db0f8ff8e0424b02ba3deca5b40b0a42,4,2019-11-09T16:02:48,No,2,Yes,Yes,Yes,11,Class eight completed,Yes,Class nine,,,Public,Yes,,,,No,,,Yes,Class eight,No expenses / Don't Know,1200000,24000,30000,524000,No expenses / Don't Know,15000,,ALONE,2019-11-09T16:11:29
db17cda6fc964c1fb1662cf202085dcc,1,2019-12-09T14:16:52,Yes,,Yes,Yes,Yes,5,Class five completed,No,,,,,,,,,Yes,No,,No,,,,,,,,,,ALONE,2019-12-09T14:17:49
db17cda6fc964c1fb1662cf202085dcc,2,2019-12-08T11:13:32,Yes,,Yes,Yes,Yes,2,Class two completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-08T11:18:50
db17cda6fc964c1fb1662cf202085dcc,3,2019-12-08T15:14:26,No,2,Yes,Yes,Yes,6,Class five completed,Yes,Class seven,,,Public,No,,,,Yes,Yes,Foreign Languages,Yes,Class six,No expenses / Don't Know,576000,25000,12000,1200000,480000,20000,,ALONE,2019-12-08T15:20:44
db17cda6fc964c1fb1662cf202085dcc,4,2019-12-08T15:21:30,No,2,Yes,Yes,Yes,5,Class five completed,Yes,Class six,,,Public,No,,,,No,,,Yes,Class five,No expenses / Don't Know,No expenses / Don't Know,15000,10000,No expenses / Don't Know,120000,5000,,ALONE,2019-12-08T15:24:20
db17cda6fc964c1fb1662cf202085dcc,5,2019-12-08T15:24:26,No,2,No,No,No,,,,,,,,,Too young,,,No,,,No,,,,,,,,,,ALONE,2019-12-08T15:25:23
db3099fcfdc34830bf91f1ae0dc7931c,1,2019-11-23T08:57:26,Yes,,Yes,Yes,Yes,7,Class seven completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-23T08:58:23
db3099fcfdc34830bf91f1ae0dc7931c,2,2019-11-23T09:54:23,Yes,,Yes,Yes,Yes,6,Class six completed,No,,,,,,,,,No,,,No,,,,,,,,,,WITH CHILDREN PRESENT,2019-11-23T09:55:28
db3099fcfdc34830bf91f1ae0dc7931c,3,2019-11-23T09:55:35,No,2,Yes,Yes,Yes,1,Class one completed,Yes,Class two,,,Public,No,,,,No,,,Yes,Class one,No expenses / Don't Know,No expenses / Don't Know,10000,20000,117000,No expenses / Don't Know,No expenses / Don't Know,,WITH CHILDREN PRESENT,2019-11-23T09:58:49
db3099fcfdc34830bf91f1ae0dc7931c,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db37287e1e034032bee165f1c2b81591,1,2019-11-15T15:45:24,Yes,,Yes,Yes,Yes,1,Class one completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-15T15:51:12
db37287e1e034032bee165f1c2b81591,2,2019-11-16T08:38:09,Yes,,No,No,No,,,,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-16T08:42:05
db37287e1e034032bee165f1c2b81591,3,2019-11-16T08:42:16,No,2,Yes,Yes,Yes,3,Class three completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-16T08:42:46
db37287e1e034032bee165f1c2b81591,4,2019-11-16T08:43:02,No,2,No,No,No,,,,,,,,,Too young,,,No,,,No,,,,,,,,,,ALONE,2019-11-16T08:43:58
db37287e1e034032bee165f1c2b81591,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db9b16efa64a49528419eef0cdb5e65f,1,2019-10-31T12:13:58,Yes,,Yes,Yes,No,,,,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-31T12:23:00
db9b16efa64a49528419eef0cdb5e65f,2,2019-10-31T12:14:04,Yes,,Yes,Yes,Yes,5,Class five completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-31T12:15:01
db9b16efa64a49528419eef0cdb5e65f,3,2019-10-31T12:15:07,No,2,Yes,Yes,Yes,12,Class twelve completed without certificate,No,,,,,,Must help with household chores,,,Yes,No,,Yes,Class twelve,1400000,800000,50000,80000,420000,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-10-31T12:21:32
db9b16efa64a49528419eef0cdb5e65f,4,2019-10-31T12:21:36,No,2,No,No,No,,,,,,,,,Too young,,,No,,,No,,,,,,,,,,ALONE,2019-10-31T12:22:27
dbb5e716b26b49a9927c283aa800c9c8,1,2019-11-20T18:45:57,Yes,,Yes,Yes,Yes,5,Class four completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-20T18:46:25
dbb5e716b26b49a9927c283aa800c9c8,2,2019-11-20T18:46:31,Yes,,No,No,No,,,,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-20T18:46:52
dbb5e716b26b49a9927c283aa800c9c8,3,2019-11-20T18:46:57,Yes,,Yes,Yes,Yes,8,Class seven completed,Yes,Class eight,,,Public,Yes,,,,No,,,Yes,Class seven,150000,120000,50000,15000,2500000,300000,10000,,ALONE,2019-11-20T18:51:54
dbcf75cda6d64da088d8fd9caec14de4,1,2019-11-15T09:26:45,Yes,,Yes,Yes,Yes,10,Class ten completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-15T09:27:27
dbcf75cda6d64da088d8fd9caec14de4,2,2019-11-15T09:59:48,Yes,,Yes,Yes,Yes,9,Class nine completed without certificate,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-15T10:00:34
dbcf75cda6d64da088d8fd9caec14de4,3,2019-11-15T09:27:34,No,1,Yes,Yes,Yes,5,Class four completed,Yes,Class five,,,Public,Yes,,,,No,,,Yes,Class four,No expenses / Don't Know,240000,20000,5000,No expenses / Don't Know,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-11-15T09:30:32
dbcf75cda6d64da088d8fd9caec14de4,4,2019-11-15T09:30:37,No,1,Yes,Yes,Yes,2,Class one completed,Yes,Class two,,,Public,Yes,,,,No,,,Yes,Class one,No expenses / Don't Know,180000,10000,3000,No expenses / Don't Know,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-11-15T09:34:04
dbcf75cda6d64da088d8fd9caec14de4,5,2019-11-15T09:34:09,No,1,No,No,No,,,,,,,,,Too young,,,No,,,No,,,,,,,,,,ALONE,2019-11-15T09:34:48
dbe119af3fde450bb83bc9161fcc13f3,1,2019-10-16T15:44:32,Yes,,No,No,Yes,2,Class two completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-16T15:45:34
dbe119af3fde450bb83bc9161fcc13f3,2,2019-10-16T13:21:36,Yes,,No,No,Yes,2,Class two completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-16T13:26:27
dbe119af3fde450bb83bc9161fcc13f3,3,2019-10-16T16:49:13,Yes,,Yes,Yes,Yes,8,Class eight completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-16T16:50:42
dbe119af3fde450bb83bc9161fcc13f3,4,2019-10-16T13:27:24,No,2,No,No,Yes,1,Class one completed,Yes,Class one,,,Public,No,,,,No,,,No,,,,,,,,,,ALONE,2019-10-16T13:34:46
dc122fc707b0415e884c6862aa734935,1,2019-11-10T17:01:22,Yes,,Yes,Yes,Yes,7,Class seven completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-10T17:06:44
dc122fc707b0415e884c6862aa734935,2,2019-11-10T17:06:51,Yes,,Yes,Yes,Yes,9,Class eight completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-10T17:19:08
dc122fc707b0415e884c6862aa734935,3,2019-11-10T17:19:19,Yes,,Yes,Yes,Yes,8,Class seven completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-10T17:25:25
dc272e70f90145b78d75dd074a51d297,1,2019-11-21T12:56:18,Yes,,No,No,Yes,1,No class completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-21T12:58:04
dc272e70f90145b78d75dd074a51d297,2,2019-11-21T09:17:29,Yes,,No,No,Yes,1,No class completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-21T09:18:32
dc32f8a3e5884238bcb9fd7bb111c0e6,1,2019-10-10T17:35:17,Yes,,Yes,Yes,Yes,1,No class completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-10T17:36:23
dc64b7fee3b6435583f5dc2c10b53365,1,2019-10-17T09:02:57,Yes,,No,No,No,,,,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-17T09:03:32
dc64b7fee3b6435583f5dc2c10b53365,2,2019-10-17T10:25:09,Yes,,No,No,No,,,,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-17T10:25:32
dc64b7fee3b6435583f5dc2c10b53365,3,2019-10-17T10:25:38,No,2,Yes,Yes,Yes,5,Class five completed,Yes,Class six,,,Public,Yes,,,,No,,,Yes,Class five,No expenses / Don't Know,No expenses / Don't Know,15000,80000,No expenses / Don't Know,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-10-17T10:27:09
dc64b7fee3b6435583f5dc2c10b53365,4,2019-10-17T10:27:59,No,2,Yes,Yes,Yes,1,Class one completed,Yes,Class two,,,Public,No,,,,No,,,Yes,Class one,No expenses / Don't Know,No expenses / Don't Know,5000,45000,No expenses / Don't Know,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-10-17T10:29:32
dc8580694015463997ca989a57bc7396,1,2019-12-21T15:29:26,No,2,Yes,Yes,Yes,5,Class five completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-21T15:30:09
dc8580694015463997ca989a57bc7396,2,2019-12-21T15:30:15,Yes,,No,No,Yes,3,Class two completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-21T15:30:55
dc8580694015463997ca989a57bc7396,3,2019-12-21T15:31:01,No,2,Yes,Yes,Yes,8,Class seven completed,Yes,Class eight,,,Public,Yes,,,,No,,,Yes,Class seven,No expenses / Don't Know,120000,13000,40000,No expenses / Don't Know,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-12-21T15:33:49
dc8580694015463997ca989a57bc7396,4,2019-12-21T15:33:54,No,2,Yes,Yes,Yes,6,Class six completed,Yes,Class seven,,,Public,No,,,,No,,,Yes,Class six,No expenses / Don't Know,No expenses / Don't Know,12000,20000,No expenses / Don't Know,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-12-21T15:35:35
dc8580694015463997ca989a57bc7396,5,2019-12-21T15:35:39,No,2,No,No,Yes,3,Class three completed,Yes,Class four,,,Public,No,,,,No,,,Yes,Class three,No expenses / Don't Know,No expenses / Don't Know,10000,15000,No expenses / Don't Know,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-12-21T15:37:35
dc8580694015463997ca989a57bc7396,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc893ef1ed1d455ea76520d59efa9eea,1,2019-10-23T16:24:51,Yes,,Yes,Yes,Yes,7,Class six completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-23T16:25:35
dc893ef1ed1d455ea76520d59efa9eea,2,2019-10-23T16:25:39,Yes,,Yes,Yes,Yes,9,Class eight completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-23T16:26:21
dc893ef1ed1d455ea76520d59efa9eea,3,2019-10-23T16:26:28,Yes,,Yes,Yes,Yes,13,Higher education certificate (BacII),Yes,College/university undergraduate,,,Private,No,,,,Yes,No,,Yes,College/university undergraduate studies,1600000,1200000,300000,200000,600000,900000,No expenses / Don't Know,,ALONE,2019-10-23T16:32:35
dc893ef1ed1d455ea76520d59efa9eea,4,2019-10-23T16:32:39,Yes,,Yes,Yes,Yes,9,Class eight completed,Yes,Class nine,,,Public,Yes,,,,Yes,Yes,Foreign Languages,Yes,Class eight,1360000,No expenses / Don't Know,200000,150000,No expenses / Don't Know,800000,No expenses / Don't Know,,WITH ADULT MALES PRESENT,2019-10-23T16:38:04
dcfb8d05adb2446ca73d43338ebe6989,1,2019-12-30T09:21:23,Yes,,Yes,Yes,Yes,7,Class seven completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-30T09:33:11
dcfb8d05adb2446ca73d43338ebe6989,2,2019-12-30T09:33:18,Yes,,Yes,Yes,Yes,11,Class eleven completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-30T09:34:07
dcfb8d05adb2446ca73d43338ebe6989,3,2019-12-30T09:34:13,Yes,,Yes,Yes,Yes,18,"Masters degree (M.A., MSc, etc)",No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-30T09:35:27
dcfb8d05adb2446ca73d43338ebe6989,4,2019-12-30T09:35:32,Yes,,Yes,Yes,Yes,1,No class completed,Yes,Class one,,,Public,No,,,,No,,,No,,,,,,,,,,ALONE,2019-12-30T09:38:30
dd2f7a89ab0440e7ba44c6882e275c06,1,2019-11-10T10:06:44,Yes,,Yes,Yes,Yes,7,Class seven completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-10T10:07:05
dd2f7a89ab0440e7ba44c6882e275c06,2,2019-11-10T10:07:13,Yes,,Yes,Yes,Yes,2,Class one completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-10T10:07:35
dd2f7a89ab0440e7ba44c6882e275c06,3,2019-11-10T10:07:40,Yes,,Yes,Yes,Yes,9,Class eight completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-10T10:07:58
dd2f7a89ab0440e7ba44c6882e275c06,4,2019-11-10T10:08:03,Yes,,Yes,Yes,Yes,8,Class seven completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-10T10:08:25
dd2ff365f6424e22b8088f44b33d11f9,1,2019-10-16T09:26:05,Yes,,No,No,No,,,,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-16T09:26:31
dd2ff365f6424e22b8088f44b33d11f9,2,2019-10-16T09:26:36,Yes,,No,No,No,,,,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-16T09:27:02
dd2ff365f6424e22b8088f44b33d11f9,3,2019-10-16T09:27:09,Yes,,No,No,No,,,,,,,,,,,,Yes,No,,No,,,,,,,,,,ALONE,2019-10-16T09:27:46
dd2ff365f6424e22b8088f44b33d11f9,4,2019-10-16T09:27:52,Yes,,Yes,Yes,Yes,12,Class twelve completed without certificate,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-16T09:28:45
dd2ff365f6424e22b8088f44b33d11f9,5,2019-10-16T09:29:09,No,2,Yes,Yes,Yes,12,Class twelve completed without certificate,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-16T09:30:09
dd304326eafc47c8ac7d0e29c8870fb8,1,2019-10-16T17:19:39,Yes,,Yes,Yes,Yes,11,Class eleven completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-16T17:21:05
dd304326eafc47c8ac7d0e29c8870fb8,2,2019-10-16T17:49:29,Yes,,Yes,Yes,Yes,5,Class five completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-16T17:50:44
dd304326eafc47c8ac7d0e29c8870fb8,3,2019-10-16T17:43:19,Yes,,Yes,Yes,Yes,6,Class six completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-16T17:45:32
dd304326eafc47c8ac7d0e29c8870fb8,4,2019-10-16T17:21:15,No,1,Yes,Yes,Yes,3,Class two completed,Yes,Class three,,,Private,Yes,,,,No,,,Yes,Class three,2400000,No expenses / Don't Know,400000,10000,No expenses / Don't Know,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-10-16T17:25:27
dd377b7a178f44598cc0c8ab14fd906d,1,2019-12-07T15:50:39,Yes,,Yes,Yes,Yes,4,Class four completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-07T15:52:27
dd377b7a178f44598cc0c8ab14fd906d,2,2019-12-07T08:30:52,Yes,,Yes,Yes,Yes,8,Class eight completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-07T08:31:50
dd377b7a178f44598cc0c8ab14fd906d,3,2019-12-07T18:27:30,Yes,,Yes,Yes,Yes,11,Class ten completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-07T18:28:21
dd377b7a178f44598cc0c8ab14fd906d,4,2019-12-07T16:27:37,No,2,No,No,Yes,1,Pre-school/Kindergarten,Yes,Class one,,,Public,No,,,,No,,,Yes,Pre-school/Kindergarten,No expenses / Don't Know,No expenses / Don't Know,6000,10000,No expenses / Don't Know,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-12-07T16:32:30
dd377b7a178f44598cc0c8ab14fd906d,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd602ba8ba604c0ba31c728920d61249,1,2019-10-15T09:22:40,Yes,,Yes,Yes,Yes,6,Class six completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-15T09:23:43
dd602ba8ba604c0ba31c728920d61249,2,2019-10-15T09:23:47,Yes,,Yes,Yes,Yes,2,Don´t know,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-15T09:25:05
dd602ba8ba604c0ba31c728920d61249,3,2019-10-15T09:25:14,Yes,,Yes,Yes,Yes,4,Class four completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-15T09:26:42
dd602ba8ba604c0ba31c728920d61249,4,2019-10-15T09:26:47,Yes,,Yes,Yes,Yes,4,Class four completed,No,,,,,,Too poor,,,No,,,No,,,,,,,,,,ALONE,2019-10-15T09:27:52
dd602ba8ba604c0ba31c728920d61249,5,2019-10-15T09:27:59,No,1,Yes,Yes,Yes,3,Class three completed,Yes,Class three,,,Public,No,,,,No,,,Yes,Class two,No expenses / Don't Know,No expenses / Don't Know,50000,40000,No expenses / Don't Know,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-10-15T09:31:36
dd602ba8ba604c0ba31c728920d61249,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd972cebd2cb4ebaa81631106fcba9a5,2,2019-10-13T09:21:43,Yes,,Yes,Yes,Yes,9,Class nine completed without certificate,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-13T09:22:36
dd972cebd2cb4ebaa81631106fcba9a5,3,2019-10-11T13:08:06,No,4,No,No,No,,,,,,,,,Too young,,,No,,,No,,,,,,,,,,ALONE,2019-10-11T13:09:40
dd972cebd2cb4ebaa81631106fcba9a5,4,2019-10-11T10:51:08,Yes,,No,No,No,,,,,,,,,,,,No,,,No,,,,,,,,,,WITH CHILDREN PRESENT,2019-10-11T10:52:20
ddb23ac9c2954e659f55363bd45d1ab8,1,2019-10-16T17:58:10,Yes,,Yes,Yes,Yes,10,Class ten completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-16T17:59:01
ddb23ac9c2954e659f55363bd45d1ab8,2,2019-10-16T17:59:07,Yes,,Yes,Yes,Yes,6,Class six completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-16T17:59:55
ddb23ac9c2954e659f55363bd45d1ab8,4,2019-10-16T18:00:00,No,2,Yes,Yes,Yes,5,Class five completed,Yes,Class six,,,Public,No,,,,No,,,Yes,Class five,No expenses / Don't Know,130000,45000,15000,260000,No expenses / Don't Know,10000,,ALONE,2019-10-16T18:09:53
ddb23ac9c2954e659f55363bd45d1ab8,5,2019-10-16T18:10:00,No,2,Yes,Yes,Yes,4,Class four completed,Yes,Class five,,,Public,Yes,,,,No,,,Yes,Class four,No expenses / Don't Know,130000,40000,10000,260000,No expenses / Don't Know,5000,,ALONE,2019-10-16T18:12:26
ddb23ac9c2954e659f55363bd45d1ab8,6,2019-10-16T18:14:12,No,2,Yes,Yes,Yes,2,Class one completed,Yes,Class two,,,Public,No,,,,No,,,Yes,Class one,No expenses / Don't Know,No expenses / Don't Know,15000,5000,No expenses / Don't Know,No expenses / Don't Know,2000,,ALONE,2019-10-16T18:33:11
ddbd52c82a4b4ef69def13112adfd022,1,2019-10-15T09:22:15,Yes,,Yes,Yes,Yes,4,Class four completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-15T09:23:18
ddbd52c82a4b4ef69def13112adfd022,2,2019-10-15T09:24:19,Yes,,Yes,Yes,Yes,4,Class four completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-15T09:25:57
ddbd52c82a4b4ef69def13112adfd022,4,2019-10-15T09:27:27,Yes,,Yes,Yes,Yes,6,Class six completed,No,,,,,,,,,Yes,Yes,Others (Specify),No,,,,,,,,,,ALONE,2019-10-15T09:29:18
ddbd52c82a4b4ef69def13112adfd022,5,2019-10-15T09:29:25,Yes,,Yes,Yes,Yes,7,Class seven completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-15T09:30:04
ddbd52c82a4b4ef69def13112adfd022,6,2019-10-15T15:30:58,Yes,,Yes,Yes,Yes,6,Class six completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-15T15:31:58
ddbd52c82a4b4ef69def13112adfd022,7,2019-10-15T15:55:07,No,2,No,No,No,,,,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-15T15:55:34
ddf7077337ce4a39ad045ac433460480,1,2019-12-09T09:09:46,No,2,Yes,Yes,Yes,7,Class six completed,No,,,,,,,,,No,,,No,,,,,,,,,,WITH CHILDREN PRESENT,2019-12-09T09:11:46
ddf7077337ce4a39ad045ac433460480,2,2019-12-09T09:11:56,Yes,,Yes,Yes,Yes,5,Class four completed,No,,,,,,,,,No,,,No,,,,,,,,,,WITH CHILDREN PRESENT,2019-12-09T09:13:13
ddf7077337ce4a39ad045ac433460480,3,2019-12-09T09:13:23,No,2,Yes,Yes,Yes,11,Class nine completed without certificate,Yes,Class ten,,,Public,No,,,,No,,,Yes,Class nine,No expenses / Don't Know,360000,12000,25000,960000,No expenses / Don't Know,No expenses / Don't Know,,WITH CHILDREN PRESENT,2019-12-09T09:16:44
ddf7077337ce4a39ad045ac433460480,4,2019-12-09T09:16:56,No,2,Yes,Yes,Yes,7,Class six completed,Yes,Class seven,,,Public,No,,,,No,,,Yes,Class six,No expenses / Don't Know,No expenses / Don't Know,10000,20000,936000,No expenses / Don't Know,No expenses / Don't Know,,WITH CHILDREN PRESENT,2019-12-09T09:20:10
ddf7077337ce4a39ad045ac433460480,5,2019-12-09T09:20:17,No,2,Yes,Yes,Yes,5,Class four completed,Yes,Class five,,,Public,No,,,,No,,,Yes,Class four,No expenses / Don't Know,No expenses / Don't Know,10000,20000,416000,No expenses / Don't Know,No expenses / Don't Know,,WITH CHILDREN PRESENT,2019-12-09T09:24:00
ddf7077337ce4a39ad045ac433460480,6,2019-12-09T09:24:24,No,2,Yes,Yes,Yes,4,Class three completed,Yes,Class four,,,Public,No,,,,No,,,Yes,Class three,No expenses / Don't Know,No expenses / Don't Know,8000,15000,416000,No expenses / Don't Know,No expenses / Don't Know,,WITH CHILDREN PRESENT,2019-12-09T09:26:32
